"date","close","volume","open","high","low"
"2019/02/04","123.9600","6878868.0000","123.9900","124.2900","123.8200"
"2019/02/01","124.5000","12481120.0000","124.8900","125.0500","124.3700"
"2019/01/31","124.7500","10208410.0000","125.1800","125.2300","124.6200"
"2019/01/30","124.6900","12097620.0000","123.9100","125.0700","123.7000"
"2019/01/29","123.9800","11608450.0000","123.7100","124.0000","123.4600"
"2019/01/28","123.2900","8518680.0000","122.7500","123.2900","122.7178"
"2019/01/25","122.8600","11101870.0000","122.0200","122.9100","122.0200"
"2019/01/24","121.0900","5655750.0000","121.1600","121.3600","120.9200"
"2019/01/23","121.2800","5223428.0000","120.9600","121.5400","120.8600"
"2019/01/22","121.4500","7896363.0000","121.1800","121.5000","120.9000"
"2019/01/18","121.0200","10895000.0000","121.2300","121.5150","121.0200"
"2019/01/17","122.1100","8555420.0000","122.0300","122.2600","121.8100"
"2019/01/16","122.2700","6874954.0000","122.0400","122.4400","122.0200"
"2019/01/15","121.8800","7512534.0000","122.2800","122.3800","121.6200"
"2019/01/14","122.0900","6476344.0000","122.1500","122.2400","121.8700"
"2019/01/11","121.8000","8622334.0000","121.7400","122.0500","121.6600"
"2019/01/10","121.5900","6671962.0000","121.9800","122.1790","121.5700"
"2019/01/09","122.3100","10553380.0000","121.4500","122.3350","121.4400"
"2019/01/08","121.5300","7642904.0000","121.1500","121.7100","121.0600"
"2019/01/07","121.8600","7471489.0000","122.1600","122.2200","121.5731"
"2019/01/04","121.4400","13333190.0000","121.3200","121.6000","120.6900"
"2019/01/03","122.4300","15429080.0000","121.7800","122.4600","121.7300"
"2019/01/02","121.3300","12738780.0000","121.3500","121.7500","120.8800"
"2018/12/31","121.2500","8448659.0000","120.9800","121.2600","120.8300"
"2018/12/28","121.0600","6864643.0000","120.8000","121.0800","120.7200"
"2018/12/27","120.5700","11871820.0000","120.5700","120.8950","120.1400"
"2018/12/26","119.6600","14270610.0000","120.6200","120.9950","119.5700"
"2018/12/24","120.0200","9736359.0000","119.5700","120.1400","119.5700"
"2018/12/21","118.7200","13602380.0000","119.1900","119.2500","118.5700"
"2018/12/20","119.2400","18590090.0000","119.1100","119.7400","118.6800"
"2018/12/19","117.4300","13813300.0000","118.2400","118.9600","117.4000"
"2018/12/18","118.1500","7540166.0000","117.8500","118.2000","117.8100"
"2018/12/17","117.8700","8444662.0000","117.3700","118.0300","117.3500"
"2018/12/14","117.0600","7501624.0000","116.6300","117.3000","116.5800"
"2018/12/13","117.5300","4131742.0000","117.5400","117.6200","117.2600"
"2018/12/12","117.7900","4136313.0000","117.7000","117.9500","117.6117"
"2018/12/11","117.5400","6395384.0000","117.6700","117.8900","117.3500"
"2018/12/10","117.6800","8117904.0000","117.7000","117.9400","117.4200"
"2018/12/07","118.0900","10401730.0000","117.6200","118.2300","117.5400"
"2018/12/06","117.1400","9254993.0000","117.3800","117.6850","116.9200"
"2018/12/04","117.1200","7186037.0000","117.3700","117.3900","116.9310"
"2018/12/03","116.4100","8469254.0000","116.6000","116.7700","116.2950"
"2018/11/30","115.5400","8145706.0000","115.4200","115.6600","115.0400"
"2018/11/29","115.7400","6479337.0000","115.9700","116.2400","115.5600"
"2018/11/28","115.3800","13775870.0000","114.7600","116.0700","114.5900"
"2018/11/27","114.9500","9671086.0000","115.5500","115.6300","114.6000"
"2018/11/26","115.6400","4015867.0000","115.8400","115.8700","115.5300"
"2018/11/23","115.7700","3726611.0000","115.7600","115.8800","115.5850"
"2018/11/21","115.8600","8834155.0000","115.9400","116.3500","115.8600"
"2018/11/20","115.6700","9074603.0000","115.9400","115.9500","115.3700"
"2018/11/19","115.6700","8508210.0000","115.4500","115.9200","115.3700"
"2018/11/16","115.6200","8574834.0000","115.8300","115.8800","115.3700"
"2018/11/15","114.7700","8839780.0000","114.8300","114.9900","114.5600"
"2018/11/14","114.6400","13940080.0000","113.5300","115.0600","113.4600"
"2018/11/13","113.7000","9308860.0000","113.7200","113.9300","113.4200"
"2018/11/12","113.6600","7496975.0000","114.0100","114.0500","113.5800"
"2018/11/09","114.4800","14159170.0000","114.6000","114.7500","114.1400"
"2018/11/08","115.7800","7638712.0000","115.7700","116.1500","115.5000"
"2018/11/07","116.0300","8390733.0000","116.2600","116.3450","115.9000"
"2018/11/06","116.0400","7256922.0000","116.4400","116.5250","115.7400"
"2018/11/05","116.3700","6289437.0000","116.2800","116.6700","116.2300"
"2018/11/02","116.6500","8785410.0000","116.6100","116.9800","116.3900"
"2018/11/01","116.6300","13645890.0000","116.3300","117.0700","116.1800"
"2018/10/31","115.1500","11392590.0000","114.8900","115.1700","114.6600"
"2018/10/30","115.8000","7233239.0000","115.8500","116.0400","115.6350"
"2018/10/29","116.3100","8740386.0000","116.4100","116.5400","115.8400"
"2018/10/26","116.7700","15733070.0000","116.8300","117.6500","116.4600"
"2018/10/25","116.4000","8287171.0000","116.5800","116.7300","116.1900"
"2018/10/24","116.6600","8552209.0000","116.3800","116.7200","116.1101"
"2018/10/23","116.3900","12704180.0000","117.1600","117.2500","116.3300"
"2018/10/22","115.7100","5200459.0000","115.5700","115.7789","115.4300"
"2018/10/19","116.0100","7451976.0000","116.2300","116.2400","115.9600"
"2018/10/18","115.9200","7963838.0000","115.8300","116.4100","115.6300"
"2018/10/17","115.7900","7064994.0000","115.8900","116.3300","115.6800"
"2018/10/16","115.8000","9531122.0000","116.4900","116.6000","115.8000"
"2018/10/15","116.0000","11825190.0000","116.1200","116.5300","115.8900"
"2018/10/12","115.2300","12937430.0000","115.5800","115.7100","115.0800"
"2018/10/11","115.7800","26806200.0000","114.2000","116.0400","114.0900"
"2018/10/10","112.8800","10551470.0000","112.4700","112.9600","112.2500"
"2018/10/09","112.6000","8343864.0000","112.3700","112.6700","111.9700"
"2018/10/08","112.5400","12080750.0000","112.2500","112.5900","111.9000"
"2018/10/05","113.8000","7964752.0000","113.8100","114.1000","113.5700"
"2018/10/04","113.4800","6612610.0000","113.8300","114.1900","113.2550"
"2018/10/03","113.4200","6674203.0000","113.8700","114.0500","113.2600"
"2018/10/02","113.8700","10776620.0000","113.7000","114.3300","113.6100"
"2018/10/01","112.5700","3892579.0000","112.4000","112.6200","112.1500"
"2018/09/28","112.7600","6004598.0000","112.1600","113.0000","112.0700"
"2018/09/27","112.0500","7682434.0000","112.1000","112.4156","111.8499"
"2018/09/26","113.0500","8288427.0000","113.1100","113.6000","112.6600"
"2018/09/25","113.6500","3004729.0000","113.7500","113.8850","113.5700"
"2018/09/24","113.4700","4435319.0000","113.6800","113.9600","113.4300"
"2018/09/21","113.4900","6830204.0000","112.8700","113.6800","112.7900"
"2018/09/20","114.2700","4384159.0000","114.2100","114.3700","113.8550"
"2018/09/19","113.8800","4221580.0000","113.9400","114.1500","113.6800"
"2018/09/18","113.4400","4737631.0000","113.7900","113.9100","113.2750"
"2018/09/17","113.6100","4710213.0000","113.6000","114.0300","113.5500"
"2018/09/14","113.0200","5375075.0000","113.7900","113.9000","112.9100"
"2018/09/13","113.7600","5635825.0000","114.7200","114.7800","113.5800"
"2018/09/12","114.1700","6308600.0000","113.1200","114.3900","113.0550"
"2018/09/11","113.2200","3790432.0000","112.6500","113.3700","112.4200"
"2018/09/10","113.1500","2316483.0000","113.2600","113.4300","113.0000"
"2018/09/07","113.2300","3700735.0000","113.2600","113.6000","112.9700"
"2018/09/06","113.5400","4782969.0000","113.8900","114.2600","113.2800"
"2018/09/05","113.3200","4459102.0000","113.3600","113.4400","113.1200"
"2018/09/04","112.9300","6614456.0000","112.7500","113.0700","112.6100"
"2018/08/31","113.5100","4914150.0000","113.7200","114.0600","113.4400"
"2018/08/30","113.6400","5431636.0000","113.9200","113.9300","113.2400"
"2018/08/29","114.2000","5614917.0000","114.1600","114.2100","113.8500"
"2018/08/28","113.6800","6076876.0000","114.7600","114.8666","113.5500"
"2018/08/27","114.5900","4363992.0000","114.1200","114.7800","114.1200"
"2018/08/24","114.1600","9213888.0000","113.2500","114.4200","113.2100"
"2018/08/23","112.2000","5496994.0000","112.6800","112.8800","112.0600"
"2018/08/22","113.2700","6215600.0000","113.3900","113.4900","113.0700"
"2018/08/21","113.0200","5039931.0000","112.7700","113.1000","112.4400"
"2018/08/20","112.6900","5289157.0000","112.3800","112.7400","112.1600"
"2018/08/17","112.1300","8458541.0000","111.6900","112.1500","111.3800"
"2018/08/16","111.1000","7483154.0000","111.4600","111.8800","111.1000"
"2018/08/15","111.1900","12391540.0000","112.1700","112.1800","111.0600"
"2018/08/14","113.0700","7085813.0000","113.2500","113.4800","112.8400"
"2018/08/13","112.9600","9130769.0000","113.8100","113.8100","112.8300"
"2018/08/10","114.6900","6732186.0000","114.8100","115.2300","114.6076"
"2018/08/09","114.7400","4252329.0000","115.0200","115.1200","114.6900"
"2018/08/08","114.9100","3808017.0000","114.7500","114.9500","114.4100"
"2018/08/07","114.5900","5187239.0000","114.8500","114.9350","114.4200"
"2018/08/06","114.3300","5809853.0000","114.5600","114.7200","114.3100"
"2018/08/03","114.9200","5952069.0000","115.0900","115.5300","114.8600"
"2018/08/02","114.5200","6197386.0000","115.1700","115.2300","114.4200"
"2018/08/01","115.1400","7910766.0000","115.6300","115.7000","115.1250"
"2018/07/31","115.9900","5499534.0000","115.4700","116.3500","115.3940"
